"10% off","http://click.linksynergy.com/fs-bin/click?id=SvZ/j5gKyvE&offerid=64642&type=3&subid=0&u1=homepagelink","MA10","Get 10% off all orders.","1969-12-31","0",NULL,NULL,NULL,NULL,"314","Knet Golf","KnetGolf"
"Up to 70% off Sale Items","http://click.linksynergy.com/fs-bin/click?id=SvZ/j5gKyvE&offerid=179244.10000079&type=3&subid=0&u1=semiannualsale",,"Save up to 70% on sale items at The Limited.","1969-12-31","0",NULL,NULL,NULL,NULL,"2138","The Limited","TheLimited"
"$1.99 Shipping","http://www.pjatr.com/t/Qz5ESEVBPkRGQkpDPkVKQkM?sid=1.99shipping",,"Pay only $1.99 shipping on purchases at ComputerMemoryOutlet.com.","1969-12-31","0",NULL,NULL,NULL,NULL,"3100","Computer Memory Outlet","ComputerMemoryOutlet"
"$10 off","http://www.pntrs.com/t/RUBESUxFR0BGSERMRUBGQ0ZISg?sid=jch10off85","JCH10off85","Save $10 on orders over $85.","1969-12-31","0",NULL,NULL,NULL,NULL,"3101","Johnston County Hams","JohnstonCountyHams"
"10% off","http://www.pntrs.com/t/RUBESUxFR0BGSERMRUBGQ0ZISg?sid=","MYJACO","Get a 10% discount on orders over $75.","1969-12-31","0","81","Food","0","Food","3101","Johnston County Hams","JohnstonCountyHams"
"10% off","http://www.pntrs.com/t/RUBESUxFR0BGSERMRUBGQ0ZISg?sid=","MYJACO","Get a 10% discount on orders over $75.","1969-12-31","0","83","Gourmet &  Sweets","81","Gourmet","3101","Johnston County Hams","JohnstonCountyHams"
"$100 Off First Purchase","http://www.kqzyfj.com/click-3509648-10846469?sid=luxlink100","LUXLINK100 ","Get $100 off your first purchase at LuxuryLink.com","2009-09-30","0",NULL,NULL,NULL,NULL,"404","Luxury Link","LuxuryLink"
"20% off Contacts","http://www.tkqlhce.com/click-3509648-10654938?sid=BTS1","BTS1","Get 20% off orders of Contact Lenses while shopping online at Walgreen's.&nbsp;","0000-00-00","0",NULL,NULL,NULL,NULL,"2771","Walgreen's","Walgreens"
"Free Shipping","http://www.dpbolvw.net/click-3509648-10573536?sid=freeshipping",,"Get free shipping on orders over $75 at Golf Outlets USA.","1969-12-31","0","126","Sporting Goods","121","SportingGoods","1090","Golf Outlets USA","GolfOutletsUSA"
"Golf Shoes Plus Specials","http://www.dpbolvw.net/tt69wktqks7BD8HECG7EAFCCBA?sid=specials",,"Shop the specials section at Golf Shoes Plus.","1969-12-31","0",NULL,NULL,NULL,NULL,"1091","Golf Shoes Plus","GolfShoesPlus"
"10-30% off Lenses & Speedlites","http://www.dpbolvw.net/click-3509648-10707342?sid=lenses10-30",,"Save 10-30% on refurbished lenses and speedlites.","1969-12-31","0",NULL,NULL,NULL,NULL,"2769","Canon","Canon"
"$5 off on Frontline","http://fave.co/1164QKF","WEBC5","Get $5 off all Frontline purchases at 1800Petmeds.com.","1969-12-31","0",NULL,NULL,NULL,NULL,"4","1800PetMeds","1800PetMeds"
"10% off Flea & Tick","http://fave.co/1164QKF","Flea10","Save 10% on flea and tick medications.","1969-12-31","0",NULL,NULL,NULL,NULL,"4","1800PetMeds","1800PetMeds"
"Free Shipping","http://www.gopjn.com/t/RD9JS0NDP0VHQ0tEP0NGRUVJ?sid=freeshipping","FREESHIP75","Get free shipping on all purchases over $75 at Cuff-Daddy.com.","1969-12-31","0","38","Accessories","37","men-Accessories","3102","Cuff-Daddy","CuffDaddy"
"Free Shipping","http://www.pjatr.com/t/RD9JS0NDP0VHQ0tEP0NGRUVJ?sid=standardshipping",,"Get free shipping on all purchases over $100 at Cuff-Daddy.","1969-12-31","0",NULL,NULL,NULL,NULL,"3102","Cuff-Daddy","CuffDaddy"
"Free Shipping","http://www.genuardis.com/IFL/Grocery/Home","EASY7","Get free shipping on your first purchase over $50 at Genuardis.com.","1969-12-31","0",NULL,NULL,NULL,NULL,"2723","Genuardi's","Genuardis"
"20% off","http://www.kqzyfj.com/click-3509648-11429123?sid=afretailme20","AFRETAILME","Purchase 2 or more items and get 20% off your order.","1969-12-31","0",NULL,NULL,NULL,NULL,"800","Gaiam","Gaiam"
"15% off Motorcycle Covers","http://www.anrdoezrs.net/click-3509648-11438169?sid=motorcyclecovers",,"Save 15% on motorcycle covers.","1969-12-31","0",NULL,NULL,NULL,NULL,"1026","Empire Covers","EmpireCovers"
"1 Free Night","http://www.dpbolvw.net/click-3509648-10607762?sid=ComfortInn-1freenioght","none","Get 1 free night when you book two separate trips before November 14.","1969-12-31","0",NULL,NULL,NULL,NULL,"3830","Comfort Inn","ComfortInn"
"$25 Free Driving","http://www.jdoqocy.com/click-3509648-11187600?sid=gozip25","GOZIP25","Get $25 of free driving.","1969-12-31","0",NULL,NULL,NULL,NULL,"4059","Zipcar","Zipcar"
"Up to 70% off Clearance","http://www.anrdoezrs.net/click-3509648-10412889?sid=clearance",,"Save up to 70% off retail prices on clearance accessories.","1969-12-31","0",NULL,NULL,NULL,NULL,"1180","Kodak","Kodak"
"$7 off First Month of Subscription","http://www.tkqlhce.com/ak108ox52x4KOQLURPTKMLOUPQUL?sid=7offfirstmonth",,"Get $7 off your first month of your subscription at GameFly.com.","1969-12-31","0","75","Video Games & Consoles","1","Video-Games-Consoles","1077","GameFly","GameFly"
"7 Day Free Trial","http://www.dpbolvw.net/fg102js0ys-FJLGPMKOFHGMGOINI?sid=freetrial",,"Get a 7 day free trial at GameHouse.com.","1969-12-31","0",NULL,NULL,NULL,NULL,"1078","GameHouse","GameHouse"
"15% off Windows 7 Accessories","http://www.anrdoezrs.net/di102p-85-7NRTOXUSWNPORXSXQS?sid=windows7","WINDOWS7","Save 15% on Windows 7 Accessories at GameShark.com.","1969-12-31","0",NULL,NULL,NULL,NULL,"1918","GameShark","GameShark"
"Get Cash by Selling Your Old Cellphone","http://www.tkqlhce.com/click-3509648-10571660?sid=cellhpone",,"Sell your cell phone for cash at Gazelle.com.","1969-12-31","0",NULL,NULL,NULL,NULL,"2847","Gazelle","Gazelle"
"Giftcard for $25","http://www.dpbolvw.net/click-3509648-10770148?sid=","MSG25PEKVV2RXXJ",NULL,"0000-00-00","0",NULL,NULL,NULL,NULL,"3352","Net10 Wireless","Net10Wireless"
"rings","http://www.holstedjewelers.com/","02648624",NULL,"2014-05-01","0",NULL,NULL,NULL,NULL,"1115","Holsted Jewelers","HolstedJewelers"
"Free Shipping","http://www.jdoqocy.com/ap117js0ys-FJLGPMKOFLMNKGNN?sid=zeromar","ZEROMAR","Get free shipping on orders over $100.","1969-12-31","0",NULL,NULL,NULL,NULL,"912","Callaway Golf Preowned","CallawayGolfPreowned"
"10% off","http://www.jdoqocy.com/ap117js0ys-FJLGPMKOFLMNKGNN?sid=rmnsave10","RMNSAVE10","Get 10% off your order.","1969-12-31","0",NULL,NULL,NULL,NULL,"912","Callaway Golf Preowned","CallawayGolfPreowned"
"$10 off","http://www.kqzyfj.com/click-3509648-10725007?sid=save10","save10","Spend over $75 and get $10 off.","1969-12-31","0",NULL,NULL,NULL,NULL,"2284","Equestrian Collections","EquestrianCollections"
"Free Shipping","http://www.kqzyfj.com/click-3509648-10725007?sid=ecdeal","ECDEAL","Get free shipping on orders over $99.","1969-12-31","0",NULL,NULL,NULL,NULL,"2284","Equestrian Collections","EquestrianCollections"
"10% off Weekend Rentals","http://www.jdoqocy.com/click-3509648-10563626?sid=weekendrentals",,"Get 10% off weekend rentals at Avis.com.","1969-12-31","0",NULL,NULL,NULL,NULL,"174","Avis","Avis"
"10% off","http://www.anrdoezrs.net/6e108dlurlt8CE9IFDH8A9DDEIFF?sid=10pm","10PM","Save 10% on orders.","1969-12-31","0",NULL,NULL,NULL,NULL,"1710","Trampoline Parts and Supply","TrampolinePartsandSupply"
"25% off Single Item","http://www.kqzyfj.com/click-3509648-11397809?sid=bhretailmenot","BHRETAILMENOT","Save 25% on any single item.","1969-12-31","0",NULL,NULL,NULL,NULL,"753","BrylaneHome","BrylaneHome"
"$15 off","http://redirect.viglink.com/?key=2629ea091f62c185fac384857620742c&u=http%3A%2F%2Fwww.champssports.com%2F","LKS132RC","Save $15 on purchases over $75.","1969-12-31","0","121","Sports","0","Sports","45","Champs Sports","ChampsSports"
"$15 off","http://redirect.viglink.com/?key=2629ea091f62c185fac384857620742c&u=http%3A%2F%2Fwww.champssports.com%2F","LKS132RC","Save $15 on purchases over $75.","1969-12-31","0","122","Sports Apparel","121","SportsApparel","45","Champs Sports","ChampsSports"
"$15 off","http://redirect.viglink.com/?key=2629ea091f62c185fac384857620742c&u=http%3A%2F%2Fwww.champssports.com%2F","LKS132RC","Save $15 on purchases over $75.","1969-12-31","0","123","Athletic Shoes","121","AthleticShoes","45","Champs Sports","ChampsSports"
"$25 google play credit from purchase of net10 phone","http://www.dpbolvw.net/click-3509648-10770148?sid=","NSG25VJZEYLDFJE",NULL,"2013-09-30","0",NULL,NULL,NULL,NULL,"3352","Net10 Wireless","Net10Wireless"
"$5-$20 off","http://www.avantlink.com/click.php?tt=ml&ti=3946&pw=20217&ctc=5-20off","AOBUYSAVE","Get $5 off $25+ or $10 off $50+ or save $20 when you spend over $100. Doesn't work on sale items.","1969-12-31","0",NULL,NULL,NULL,NULL,"2489","Appalachian Outdoors","AppalachianOutdoors"
"Corporate Gifts","http://www.jdoqocy.com/click-3509648-10405811?sid=corporategifts",,"Shop for corporate gourmet gifts at Dean &amp; Deluca.","1969-12-31","0",NULL,NULL,NULL,NULL,"3040","Dean & Deluca","Dean"
"5% off Security Suite 10","http://campaigns.norman.com/us.html",,"Save 5% on Norman Security Suite 10.","1969-12-31","0",NULL,NULL,NULL,NULL,"109","Norman Antivirus","NormanAntivirus"
"Free Shipping Coupon","http://click.linksynergy.com/fs-bin/click?id=SvZ/j5gKyvE&offerid=92855.10000559&type=3&subid=0&u1=freeshipping",,"Get free shipping on all purchases over $70 at FragranceNet.com.","1969-12-31","0",NULL,NULL,NULL,NULL,"271","FragranceNet","FragranceNet"
"Free Shipping","http://www.gopjn.com/t/RUBFQ0hJREBGSERMRUBHQ0xLRA?sid=","FS100","Get free ground shipping on all purchases over $100 at DonJoyBraces.com.","1969-12-31","0","122","Sports Apparel","121","SportsApparel","3105","Don Joy Braces","DonJoyBraces"
"Free Shipping","http://www.gopjn.com/t/RUBFQ0hJREBGSERMRUBHQ0xLRA?sid=","FS100","Get free ground shipping on all purchases over $100 at DonJoyBraces.com.","1969-12-31","0","126","Sporting Goods","121","SportingGoods","3105","Don Joy Braces","DonJoyBraces"
"14 Day Free Trial","http://www.dreambox.com/",,"Get a 14 day free trial of the Dream Box Learning System and then get up to 36% off monthly price at DreamBox.com.","1969-12-31","0",NULL,NULL,NULL,NULL,"3106","Dream Box Learning","DreamBoxLearning"
"Free Shipping","http://www.gopjn.com/t/RUBFR0ZETEBGSERMRUBHR0RDRw?sid=freeshipping",,"Get free shipping to your local Dollar Tree store on all orders placed at DollarTree.com.","1969-12-31","0",NULL,NULL,NULL,NULL,"3104","Dollar Tree","DollarTree"
"Free Shipping on Shoes","http://click.linksynergy.com/fs-bin/click?id=SvZ/j5gKyvE&offerid=113768.10000002&type=1&subid=0&u1=freeshipping",,"Get Free Shipping and Returns on all purchases at OnlineShoes.com.","1969-12-31","0","26","Women","0","Women","741","OnlineShoes.com","OnlineShoes-com"
"Free Shipping on Shoes","http://click.linksynergy.com/fs-bin/click?id=SvZ/j5gKyvE&offerid=113768.10000002&type=1&subid=0&u1=freeshipping",,"Get Free Shipping and Returns on all purchases at OnlineShoes.com.","1969-12-31","0","35","Shoes","26","Shoes","741","OnlineShoes.com","OnlineShoes-com"
"Free Shipping on Shoes","http://click.linksynergy.com/fs-bin/click?id=SvZ/j5gKyvE&offerid=113768.10000002&type=1&subid=0&u1=freeshipping",,"Get Free Shipping and Returns on all purchases at OnlineShoes.com.","1969-12-31","0","37","Men","0","Men","741","OnlineShoes.com","OnlineShoes-com"
"Free Shipping on Shoes","http://click.linksynergy.com/fs-bin/click?id=SvZ/j5gKyvE&offerid=113768.10000002&type=1&subid=0&u1=freeshipping",,"Get Free Shipping and Returns on all purchases at OnlineShoes.com.","1969-12-31","0","42","Shoes","37","men-Shoes","741","OnlineShoes.com","OnlineShoes-com"
"Free Shipping on Shoes","http://click.linksynergy.com/fs-bin/click?id=SvZ/j5gKyvE&offerid=113768.10000002&type=1&subid=0&u1=freeshipping",,"Get Free Shipping and Returns on all purchases at OnlineShoes.com.","1969-12-31","0","121","Sports","0","Sports","741","OnlineShoes.com","OnlineShoes-com"
"Free Shipping on Shoes","http://click.linksynergy.com/fs-bin/click?id=SvZ/j5gKyvE&offerid=113768.10000002&type=1&subid=0&u1=freeshipping",,"Get Free Shipping and Returns on all purchases at OnlineShoes.com.","1969-12-31","0","123","Athletic Shoes","121","AthleticShoes","741","OnlineShoes.com","OnlineShoes-com"
"30% off Rings","http://www.wendyculpepper.com/","rings30","Save 30% on the purchase of rings.","1969-12-31","0",NULL,NULL,NULL,NULL,"222","Wendy Culpepper","WendyCulpepper"
"5% off","http://www.anrdoezrs.net/el117qgpmgo3794DA8C354A97D55?sid=cj0905","CJ0905","Save 5% on all pet medications.","1969-12-31","0","113","Supplies & Medication","112","SuppliesMedication","1457","Pet Care Choice","PetCareChoice"
"Free Shipping","http://www.avantlink.com/click.php?tt=ml&ti=32253&pw=20217","FSHIP2013","Get free shipping on orders over $150.","1969-12-31","0",NULL,NULL,NULL,NULL,"1990","Hanson Ellis","HansonEllis"
"$3 off","http://www.dpbolvw.net/t697cy63y5LPRMVSQULNMQVTNOV?sid=check3","CHECK3","Save $3 on each box of checks.","1969-12-31","0",NULL,NULL,NULL,NULL,"2403","Checks in the Mail","ChecksintheMail"
"25% off SSL Certificates","http://redirect.viglink.com/?key=2629ea091f62c185fac384857620742c&u=http%3A%2F%2Fwww.register.com%2Findex.rcmx","ssloffers25","Get 25% off SSL Certificates.","1969-12-31","0",NULL,NULL,NULL,NULL,"477","Register.com","Register-com"
"15% off Sale","http://click.linksynergy.com/fs-bin/click?id=SvZ/j5gKyvE&offerid=173285.10000013&type=3&subid=0&u1=ls144","LS144","Get 15% off sale items.","1969-12-31","0",NULL,NULL,NULL,NULL,"484","Shop Taste of Home","ShopTasteofHome"
"10% off","http://click.linksynergy.com/fs-bin/click?id=SvZ/j5gKyvE&offerid=173285.10000013&type=3&subid=0&u1=ls147","LS147","Save 10% on all orders.","1969-12-31","0",NULL,NULL,NULL,NULL,"484","Shop Taste of Home","ShopTasteofHome"
"20% off","http://click.linksynergy.com/fs-bin/click?id=SvZ/j5gKyvE&offerid=173285.10000013&type=3&subid=0&u1=ls149","LS149","Spend over $50 and get a 20% discount.","1969-12-31","0",NULL,NULL,NULL,NULL,"484","Shop Taste of Home","ShopTasteofHome"
"8% off Aromatherapy Items","http://www.goodorient.com/","AROMATHERAPY","Save 8% on Aromatherapy Items at GoodOrient.com.","1969-12-31","0",NULL,NULL,NULL,NULL,"1093","Good Orient","GoodOrient"
"$10 off","http://click.linksynergy.com/fs-bin/click?id=SvZ/j5gKyvE&offerid=43440.10000500&type=3&subid=0&u1=$10off",,"All New Customers get $10 off orders of $50 or more at Drugstore.com.","1969-12-31","0","81","Food","0","Food","425","Drugstore.com","Drugstore-com"
"$10 off","http://click.linksynergy.com/fs-bin/click?id=SvZ/j5gKyvE&offerid=43440.10000500&type=3&subid=0&u1=$10off",,"All New Customers get $10 off orders of $50 or more at Drugstore.com.","1969-12-31","0","82","Groceries","81","Groceries","425","Drugstore.com","Drugstore-com"
"$10 off","http://click.linksynergy.com/fs-bin/click?id=SvZ/j5gKyvE&offerid=43440.10000500&type=3&subid=0&u1=$10off",,"All New Customers get $10 off orders of $50 or more at Drugstore.com.","1969-12-31","0","86","Beauty","0","Beauty","425","Drugstore.com","Drugstore-com"
"$10 off","http://click.linksynergy.com/fs-bin/click?id=SvZ/j5gKyvE&offerid=43440.10000500&type=3&subid=0&u1=$10off",,"All New Customers get $10 off orders of $50 or more at Drugstore.com.","1969-12-31","0","90","Skin Care","86","SkinCare","425","Drugstore.com","Drugstore-com"
"$10 off","http://click.linksynergy.com/fs-bin/click?id=SvZ/j5gKyvE&offerid=43440.10000500&type=3&subid=0&u1=$10off",,"All New Customers get $10 off orders of $50 or more at Drugstore.com.","1969-12-31","0","91","Health","0","Health","425","Drugstore.com","Drugstore-com"
"$10 off","http://click.linksynergy.com/fs-bin/click?id=SvZ/j5gKyvE&offerid=43440.10000500&type=3&subid=0&u1=$10off",,"All New Customers get $10 off orders of $50 or more at Drugstore.com.","1969-12-31","0","93","Health Care Supplies","91","HealthCareSupplies","425","Drugstore.com","Drugstore-com"
"$10 off","http://click.linksynergy.com/fs-bin/click?id=SvZ/j5gKyvE&offerid=43440.10000500&type=3&subid=0&u1=$10off",,"All New Customers get $10 off orders of $50 or more at Drugstore.com.","1969-12-31","0","94","Oral Care","91","OralCare","425","Drugstore.com","Drugstore-com"
"$10 off","http://click.linksynergy.com/fs-bin/click?id=SvZ/j5gKyvE&offerid=43440.10000500&type=3&subid=0&u1=$10off",,"All New Customers get $10 off orders of $50 or more at Drugstore.com.","1969-12-31","0","95","Spa & Relaxation","91","SpaRelaxation","425","Drugstore.com","Drugstore-com"
"$10 off","http://click.linksynergy.com/fs-bin/click?id=SvZ/j5gKyvE&offerid=43440.10000500&type=3&subid=0&u1=$10off",,"All New Customers get $10 off orders of $50 or more at Drugstore.com.","1969-12-31","0","96","Diet & Weight Loss","91","DietWeightLoss","425","Drugstore.com","Drugstore-com"
"$10 off","http://click.linksynergy.com/fs-bin/click?id=SvZ/j5gKyvE&offerid=43440.10000500&type=3&subid=0&u1=$10off",,"All New Customers get $10 off orders of $50 or more at Drugstore.com.","1969-12-31","0","149","Vitamins & Supplements","91","VitaminsSupplements","425","Drugstore.com","Drugstore-com"
"Free Shipping","http://click.linksynergy.com/fs-bin/click?id=SvZ/j5gKyvE&offerid=143110.10000034&type=3&subid=0&u1=shiphappy","SHIPHAPPY","Spend over $65 and get free shipping on your Vans.com orders.","1969-12-31","0",NULL,NULL,NULL,NULL,"835","Vans","Vans"
"Free Gift with Purchase","http://click.linksynergy.com/fs-bin/click?id=SvZ/j5gKyvE&offerid=90987&type=3&subid=0&u1=freegift",,"Get a free gift with orders over $50 at DutchGardens.com.","1969-12-31","0",NULL,NULL,NULL,NULL,"426","Dutch Gardens","DutchGardens"
"Google play","http://www.dpbolvw.net/click-3509648-10770148?sid=","MSG25-SCMCM-M8WP5",NULL,"0000-00-00","0",NULL,NULL,NULL,NULL,"3352","Net10 Wireless","Net10Wireless"
"Free Shiping","http://click.linksynergy.com/fs-bin/click?id=SvZ/j5gKyvE&offerid=173285.10000013&type=3&subid=0&u1=2080p","2080P","Get free shipping on your order.","1969-12-31","0",NULL,NULL,NULL,NULL,"484","Shop Taste of Home","ShopTasteofHome"
"10% off worked for me","http://www.anrdoezrs.net/click-3509648-10693343?sid=","DE15",NULL,"0000-00-00","0",NULL,NULL,NULL,NULL,"1223","Coffee Wholesale USA","CoffeeWholesaleUSA"
